ts,hour,census,l1,l2,l3,l4,l5,arrivals,waitBed,waitICU,D_board,vent,maxLOS_h,awt_curr_min,Na,cap_sum,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR
2020-06-01 00:00:00,0,21,0,4,17,0,0,8,6,1,7,1,20.6,133.0,3.0,6.65,52.5,0.6767676767676768,235.89730680173665,5.513166845685642,0.525,1.2030075187969924,3.1904761904761907
2020-06-01 01:00:00,1,21,0,4,15,1,1,5,7,0,7,0,21.6,193.0,3.0,6.65,52.5,0.6464646464646465,240.669,3.891442892946652,0.525,0.7518796992481203,3.0476190476190474
2020-06-01 02:00:00,2,19,1,5,12,1,0,4,9,0,9,0,22.6,221.0,3.0,6.65,47.5,0.6774193548387096,268.819,3.569459833795014,0.475,0.6015037593984962,3.3157894736842106
2020-06-01 03:00:00,3,22,2,5,13,2,0,3,10,0,10,0,23.6,279.0,3.0,6.65,55.00000000000001,0.8111111111111111,294.294,3.3219241285030763,0.55,0.4511278195488721,3.3181818181818183
2020-06-01 04:00:00,4,25,2,6,14,3,0,3,11,0,11,0,24.6,337.0,3.0,6.65,62.5,0.942528735632184,319.769,3.5296992481203007,0.625,0.4511278195488721,3.28
2020-06-01 05:00:00,5,27,2,6,16,3,0,2,11,0,11,0,25.6,397.0,3.0,6.65,67.5,1.011494252873563,329.699,3.1802283486494014,0.675,0.3007518796992481,3.259259259259259
2020-06-01 06:00:00,6,26,2,6,16,2,0,1,11,0,11,0,26.6,457.0,3.0,6.65,65.0,0.9885057471264368,333.194,2.6473973395026027,0.65,0.150375939849624,3.3076923076923075
2020-06-01 07:00:00,7,27,2,7,17,1,0,6,11,0,11,0,27.6,517.0,3.0,6.65,67.5,1.0459770114942528,340.979,5.31593567251462,0.675,0.9022556390977444,3.3703703703703702
2020-06-01 08:00:00,8,26,2,7,17,0,0,5,11,1,12,1,23.85,526.5,3.0,6.3,65.0,1.0595238095238095,331.95230680173665,4.941727716727717,0.65,0.7936507936507937,3.423076923076923
2020-06-01 09:00:00,9,23,0,6,16,1,0,8,5,2,7,2,24.85,115.0,3.0,6.3,57.49999999999999,0.7474747474747475,265.02561360347323,5.935576259489303,0.575,1.2698412698412698,3.217391304347826
2020-06-01 10:00:00,10,22,0,6,15,1,0,9,3,3,6,3,25.85,93.5,4.0,9.55,55.00000000000001,0.5220588235294118,255.98892040520985,4.816408852927177,0.55,0.9424083769633508,3.227272727272727
2020-06-01 11:00:00,11,24,0,8,15,1,0,9,7,4,11,4,26.85,62.0,4.0,9.55,60.0,0.6810344827586207,333.78722720694645,5.077094240837696,0.6,0.9424083769633508,3.2916666666666665
2020-06-01 12:00:00,12,24,0,6,17,1,0,5,5,3,8,3,27.85,117.5,4.0,9.55,60.0,0.6015625,298.35892040520986,3.604755671902269,0.6,0.5235602094240838,3.208333333333333
2020-06-01 13:00:00,13,22,0,4,16,2,0,5,5,2,7,2,28.85,173.0,4.0,9.55,55.00000000000001,0.5151515151515151,285.44061360347325,3.318277010947168,0.55,0.5235602094240838,3.090909090909091
2020-06-01 14:00:00,14,27,0,6,19,2,0,7,6,1,7,1,29.85,227.0,4.0,9.55,67.5,0.6439393939393939,300.9373068017366,4.432543145239481,0.675,0.7329842931937173,3.1481481481481484
2020-06-01 15:00:00,15,26,0,5,21,0,0,5,8,1,9,1,30.85,85.0,4.0,9.55,65.0,0.6693548387096774,331.2323068017366,3.746365283930729,0.65,0.5235602094240838,3.1923076923076925
2020-06-01 16:00:00,16,25,0,3,22,0,0,5,8,1,9,1,31.85,114.0,4.0,9.55,62.5,0.6290322580645161,334.72730680173663,3.583507853403141,0.625,0.5235602094240838,3.12
2020-06-01 17:00:00,17,28,0,5,23,0,0,8,12,1,13,1,32.85,136.0,4.0,9.55,70.0,0.8240740740740741,400.40230680173664,4.887677636499625,0.7,0.8376963350785339,3.1785714285714284
2020-06-01 18:00:00,18,25,0,5,20,0,0,6,12,0,12,0,33.85,107.5,4.0,9.55,62.5,0.7142857142857143,385.339,4.010471204188482,0.625,0.6282722513089005,3.2
2020-06-01 19:00:00,19,18,0,2,15,0,1,3,6,0,6,0,34.85,165.0,4.0,9.55,45.0,0.3970588235294117,295.564,2.292408376963351,0.45,0.3141361256544502,3.0
2020-06-01 20:00:00,20,21,0,2,18,0,1,5,6,1,7,1,35.85,145.0,4.0,11.28,52.5,0.4772727272727273,321.9073068017366,2.904787234042553,0.525,0.4432624113475177,3.0
2020-06-01 21:00:00,21,19,0,3,14,0,2,4,5,1,6,1,36.85,161.0,4.0,11.28,47.5,0.4117647058823529,309.8573068017366,2.445166106756252,0.475,0.3546099290780142,2.9473684210526314
2020-06-01 22:00:00,22,15,0,3,10,1,1,4,3,2,5,2,37.85,170.0,3.0,8.03,37.5,0.4285714285714285,294.3856136034732,2.61939601494396,0.375,0.4981320049813201,3.0
2020-06-01 23:00:00,23,20,0,4,15,0,1,9,4,4,8,4,38.85,129.5,3.0,8.03,50.0,0.6458333333333334,352.68722720694643,5.024470734744708,0.5,1.1207970112079702,3.1
2020-06-02 00:00:00,0,16,0,3,12,0,1,5,3,4,7,4,39.85,140.0,3.0,8.03,40.0,0.494949494949495,336.3472272069464,3.1319115815691165,0.4,0.6226650062266501,3.0625
2020-06-02 01:00:00,1,16,0,2,12,1,1,3,3,3,6,3,40.85,249.5,3.0,8.03,40.0,0.4607843137254901,327.7189204052098,2.272447073474471,0.4,0.3735990037359901,2.9375
2020-06-02 02:00:00,2,14,0,3,10,0,1,4,3,2,5,2,41.85,359.0,3.0,8.03,35.0,0.4095238095238095,314.8006136034732,2.6049768724426263,0.35,0.4981320049813201,3.071428571428572
2020-06-02 03:00:00,3,15,0,2,12,0,1,2,3,2,5,2,42.85,419.0,3.0,8.03,37.5,0.4285714285714285,322.58561360347323,1.87219800747198,0.375,0.24906600249066,3.0
2020-06-02 04:00:00,4,17,0,3,13,0,1,5,5,2,7,2,43.85,347.0,3.0,8.03,42.5,0.5252525252525253,359.31561360347325,3.2046223719874,0.425,0.6226650062266501,3.0588235294117645
2020-06-02 05:00:00,5,15,0,3,11,0,1,1,5,1,6,1,44.85,385.0,3.0,8.03,37.5,0.4509803921568627,346.3973068017366,1.531901203819012,0.375,0.12453300124533,3.066666666666667
2020-06-02 06:00:00,6,16,0,3,12,0,1,2,6,1,7,1,45.85,423.0,3.0,8.03,40.0,0.494949494949495,367.5823068017366,1.9877646326276464,0.4,0.24906600249066,3.0625
2020-06-02 07:00:00,7,20,1,5,13,0,1,7,8,1,9,1,46.85,234.0,3.0,8.03,50.0,0.6989247311827957,408.60230680173663,4.458125778331258,0.5,0.8717310087173101,3.25
2020-06-02 08:00:00,8,19,1,6,11,0,1,2,9,1,10,1,47.85,269.0,3.0,6.66,47.5,0.7,425.4973068017366,2.570732574679943,0.475,0.3003003003003003,3.3157894736842106
2020-06-02 09:00:00,9,18,1,6,11,0,0,5,5,2,7,2,48.85,304.0,3.0,6.66,45.0,0.6262626262626263,389.6606136034732,4.135919252585919,0.45,0.7507507507507507,3.4444444444444446
2020-06-02 10:00:00,10,20,1,5,12,2,0,6,4,2,6,2,49.85,165.0,4.0,10.12,50.0,0.4779411764705882,386.19061360347325,3.551877470355731,0.5,0.592885375494071,3.25
2020-06-02 11:00:00,11,24,2,5,13,4,0,7,6,3,9,3,50.85,138.0,4.0,10.12,60.0,0.6209677419354839,441.4789204052098,4.144202898550724,0.6,0.6916996047430829,3.208333333333333
2020-06-02 12:00:00,12,21,1,5,11,4,0,4,5,2,7,2,51.85,140.0,4.0,10.12,52.5,0.5,413.0156136034732,2.8922360248447205,0.525,0.3952569169960473,3.142857142857143
2020-06-02 13:00:00,13,19,1,6,10,2,0,5,4,3,7,3,52.85,165.0,4.0,10.12,47.5,0.4772727272727273,415.23392040520986,3.21323590597046,0.475,0.4940711462450592,3.3157894736842106
2020-06-02 14:00:00,14,21,1,6,13,1,0,7,7,1,8,1,53.85,210.0,4.0,10.12,52.5,0.546875,436.8273068017367,4.05566534914361,0.525,0.6916996047430829,3.333333333333333
2020-06-02 15:00:00,15,22,1,7,14,0,0,10,9,1,10,1,54.85,105.0,4.0,10.12,55.00000000000001,0.625,471.4123068017366,5.243666906216313,0.55,0.9881422924901184,3.409090909090909
2020-06-02 16:00:00,16,20,0,7,13,0,0,4,10,0,10,0,55.85,151.0,4.0,10.12,50.0,0.5583333333333333,471.894,2.9991106719367586,0.5,0.3952569169960473,3.35
