ts,hour,census,l1,l2,l3,l4,l5,arrivals,waitBed,waitICU,D_board,vent,maxLOS_h,awt_curr_min,Na,cap_sum,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR
2020-08-01 00:00:00,0,23,1,3,16,2,1,5,7,0,7,0,14.783333333333331,161.0,3.0,6.77,57.49999999999999,0.7070707070707071,206.513,3.997768287200565,0.575,0.7385524372230429,3.0434782608695654
2020-08-01 01:00:00,1,23,1,3,17,1,1,3,8,0,8,0,15.783333333333331,199.0,3.0,6.77,57.49999999999999,0.7395833333333334,225.553,3.1429275576392013,0.575,0.4431314623338257,3.0869565217391304
2020-08-01 02:00:00,2,21,1,2,16,1,1,2,9,0,9,0,16.633333333333333,237.0,3.0,6.77,52.5,0.6881720430107527,239.457,2.5003305901385664,0.525,0.2954209748892171,3.0476190476190474
2020-08-01 03:00:00,3,21,1,2,16,1,1,2,9,0,9,0,17.633333333333333,297.0,3.0,6.77,52.5,0.6881720430107527,245.097,2.5003305901385664,0.525,0.2954209748892171,3.0476190476190474
2020-08-01 04:00:00,4,23,1,1,19,1,1,5,9,0,9,0,18.316666666666663,357.0,3.0,6.77,57.49999999999999,0.7419354838709677,253.241,3.940657311669128,0.575,0.7385524372230429,3.0
2020-08-01 05:00:00,5,23,1,1,19,1,1,3,9,1,10,1,19.316666666666663,412.5,3.0,6.77,57.49999999999999,0.7666666666666667,273.1493068017366,3.0543943870014774,0.575,0.4431314623338257,3.0
2020-08-01 06:00:00,6,24,1,1,19,2,1,3,9,0,9,0,20.316666666666663,477.0,3.0,6.77,60.0,0.7634408602150538,266.666,3.085930576070901,0.6,0.4431314623338257,2.958333333333333
2020-08-01 07:00:00,7,20,1,1,15,2,1,1,9,0,9,0,21.316666666666663,537.0,3.0,6.77,50.0,0.6344086021505376,263.726,1.9107459379615956,0.5,0.1477104874446085,2.95
2020-08-01 08:00:00,8,19,1,1,14,2,1,5,11,0,11,0,22.316666666666663,588.0,3.0,6.68,47.5,0.6436781609195402,294.021,3.6061140876142455,0.475,0.7485029940119761,2.9473684210526314
2020-08-01 09:00:00,9,20,1,1,15,2,1,5,8,0,8,0,23.316666666666663,398.5,3.0,6.68,50.0,0.6145833333333334,261.606,3.6830838323353294,0.5,0.7485029940119761,2.95
2020-08-01 10:00:00,10,19,1,2,15,1,0,6,9,1,10,1,22.08333333333333,250.5,4.0,10.38,47.5,0.5,280.1733068017366,3.325372680255552,0.475,0.5780346820809249,3.1578947368421053
2020-08-01 11:00:00,11,21,1,2,17,1,0,6,7,1,8,1,23.08333333333333,310.5,4.0,10.38,52.5,0.515625,263.30330680173665,3.4666804293971927,0.525,0.5780346820809249,3.142857142857143
2020-08-01 12:00:00,12,24,1,3,19,1,0,10,10,1,11,1,24.08333333333333,160.0,4.0,10.38,60.0,0.6551724137931034,315.57830680173663,4.950738599871547,0.6,0.9633911368015416,3.1666666666666665
2020-08-01 13:00:00,13,27,1,6,18,2,0,10,11,1,12,1,25.08333333333333,107.5,4.0,10.38,67.5,0.7767857142857143,341.05330680173665,5.279260329693856,0.675,0.9633911368015416,3.2222222222222223
2020-08-01 14:00:00,14,26,1,6,18,1,0,5,9,1,10,1,26.08333333333333,132.0,4.0,10.38,65.0,0.7083333333333334,317.7483068017366,3.699773973617905,0.65,0.4816955684007707,3.269230769230769
2020-08-01 15:00:00,15,27,1,5,18,3,0,9,8,1,9,1,27.08333333333333,152.0,4.0,10.38,67.5,0.6854838709677419,312.1333068017366,4.854608220937702,0.675,0.8670520231213874,3.1481481481481484
2020-08-01 16:00:00,16,31,1,7,19,4,0,12,8,1,9,1,28.08333333333333,93.0,4.0,10.38,77.5,0.7903225806451613,326.3533068017366,6.104670893156816,0.775,1.1560693641618498,3.161290322580645
2020-08-01 17:00:00,17,23,1,5,14,3,0,2,6,1,7,1,29.08333333333333,130.0,4.0,10.38,57.49999999999999,0.553030303030303,288.03330680173656,2.436543939013152,0.575,0.1926782273603083,3.1739130434782608
2020-08-01 18:00:00,18,26,1,6,16,3,0,9,6,1,7,1,30.08333333333333,190.0,4.0,10.38,65.0,0.6287878787878788,300.1083068017366,4.842896843041353,0.65,0.8670520231213874,3.1923076923076925
2020-08-01 19:00:00,19,24,1,6,15,2,0,11,5,2,7,2,31.08333333333333,192.0,4.0,10.38,60.0,0.5909090909090909,302.3266136034732,5.39412331406551,0.6,1.0597302504816957,3.25
2020-08-01 20:00:00,20,25,1,8,14,2,0,6,6,3,9,3,32.083333333333336,241.0,4.0,11.16,62.5,0.6693548387096774,337.77992040520985,3.85994623655914,0.625,0.5376344086021505,3.32
2020-08-01 21:00:00,21,24,1,6,16,1,0,13,6,3,9,3,33.083333333333336,171.0,4.0,11.16,60.0,0.6370967741935484,341.27492040520985,5.809378733572282,0.6,1.1648745519713262,3.2916666666666665
2020-08-01 22:00:00,22,24,2,5,16,1,0,11,6,2,8,2,34.083333333333336,268.0,3.0,7.46,60.0,0.8333333333333334,332.6466136034732,6.915102770330654,0.6,1.4745308310991958,3.333333333333333
2020-08-01 23:00:00,23,19,2,4,12,1,0,12,5,2,7,2,35.083333333333336,215.0,3.0,7.46,47.5,0.6464646464646465,314.16161360347326,7.018371666431493,0.475,1.6085790884718498,3.3684210526315788
2020-08-02 00:00:00,0,21,2,7,11,1,0,8,6,2,8,2,36.083333333333336,204.5,3.0,7.46,52.5,0.7604166666666666,337.49161360347324,5.552818205030002,0.525,1.0723860589812333,3.4761904761904763
2020-08-02 01:00:00,1,20,3,8,8,1,0,5,8,2,10,2,37.083333333333336,171.0,3.0,7.46,50.0,0.8111111111111111,367.78661360347326,4.2713806970509385,0.5,0.6702412868632708,3.65
2020-08-02 02:00:00,2,19,3,7,8,1,0,4,8,1,9,1,38.083333333333336,208.0,3.0,7.46,47.5,0.7419354838709677,357.0133068017366,3.672227317623818,0.475,0.5361930294906166,3.631578947368421
2020-08-02 03:00:00,3,27,2,7,13,5,0,12,8,3,11,3,39.083333333333336,196.0,3.0,7.46,67.5,1.0,408.3499204052098,7.358199285075961,0.675,1.6085790884718498,3.2222222222222223
2020-08-02 04:00:00,4,22,2,8,9,3,0,2,8,3,11,3,40.083333333333336,256.0,3.0,7.46,55.00000000000001,0.8620689655172413,403.26492040520986,2.788965391177188,0.55,0.2680965147453083,3.409090909090909
2020-08-02 05:00:00,5,18,2,7,8,1,0,1,8,1,9,1,41.083333333333336,388.0,3.0,7.46,45.0,0.6881720430107527,371.7883068017367,2.0766160262138813,0.45,0.1340482573726541,3.555555555555556
2020-08-02 06:00:00,6,19,2,7,8,2,0,2,8,1,9,1,42.083333333333336,448.0,3.0,7.46,47.5,0.7096774193548387,379.57330680173663,2.5812826301679133,0.475,0.2680965147453083,3.473684210526316
2020-08-02 07:00:00,7,22,2,8,11,1,0,5,10,1,11,1,43.083333333333336,436.0,3.0,7.46,55.00000000000001,0.8850574712643678,418.44830680173663,4.270844504021448,0.55,0.6702412868632708,3.5
2020-08-02 08:00:00,8,22,2,7,11,2,0,4,12,0,12,0,44.083333333333336,484.5,3.0,7.31,55.00000000000001,0.8928571428571429,436.62,3.74043962193757,0.55,0.5471956224350205,3.409090909090909
