ts,hour,census,l1,l2,l3,l4,l5,arrivals,waitBed,waitICU,D_board,vent,maxLOS_h,awt_curr_min,Na,cap_sum,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR
2021-01-01 00:00:00,0,17,0,2,15,0,0,6,6,1,7,1,19.23333333333333,106.0,3.0,6.8,42.5,0.5353535353535354,219.6093068017366,4.075865051903114,0.425,0.8823529411764706,3.117647058823529
2021-01-01 01:00:00,1,22,0,2,20,0,0,9,6,1,7,1,20.23333333333333,166.0,3.0,6.8,55.00000000000001,0.6868686868686869,235.9743068017366,5.790909090909091,0.55,1.3235294117647058,3.090909090909091
2021-01-01 02:00:00,2,21,0,3,18,0,0,4,7,1,8,1,21.23333333333333,212.5,3.0,6.8,52.5,0.6875,252.86930680173663,3.4987394957983198,0.525,0.5882352941176471,3.142857142857143
2021-01-01 03:00:00,3,15,0,3,12,0,0,0,7,0,7,0,22.23333333333333,286.0,3.0,6.8,37.5,0.4848484848484848,231.371,1.2000000000000002,0.375,0.0,3.2
2021-01-01 04:00:00,4,14,0,3,10,1,0,1,6,0,6,0,23.23333333333333,376.5,3.0,6.8,35.0,0.4313725490196078,221.466,1.5621848739495798,0.35,0.1470588235294117,3.142857142857143
2021-01-01 05:00:00,5,17,0,3,13,1,0,5,7,0,7,0,24.23333333333333,406.0,3.0,6.8,42.5,0.5353535353535354,246.941,3.617387543252596,0.425,0.7352941176470589,3.117647058823529
2021-01-01 06:00:00,6,17,0,2,14,1,0,2,7,0,7,0,25.23333333333333,466.0,3.0,6.8,42.5,0.5252525252525253,252.581,2.199653979238754,0.425,0.2941176470588235,3.0588235294117645
2021-01-01 07:00:00,7,18,0,2,15,1,0,5,9,0,9,0,26.23333333333333,442.0,3.0,6.8,45.0,0.5913978494623656,287.166,3.621732026143791,0.45,0.7352941176470589,3.055555555555556
2021-01-01 08:00:00,8,16,0,1,14,1,0,2,10,0,10,0,27.23333333333333,443.5,3.0,8.120000000000001,40.0,0.5333333333333333,301.916,1.938916256157636,0.4,0.2463054187192118,3.0
2021-01-01 09:00:00,9,16,1,0,14,1,0,6,7,1,8,1,28.23333333333333,134.0,3.0,8.120000000000001,40.0,0.5104166666666666,281.6243068017366,3.487931034482758,0.4,0.7389162561576353,3.0625
2021-01-01 10:00:00,10,14,1,0,12,0,1,4,7,1,8,1,29.23333333333333,152.0,4.0,11.37,35.0,0.328125,282.9743068017366,2.105408970976253,0.35,0.3518029903254177,3.0
2021-01-01 11:00:00,11,12,0,0,12,0,0,6,4,0,4,0,25.35,154.5,4.0,11.37,30.0,0.25,202.314,2.4831134564643795,0.3,0.5277044854881267,3.0
2021-01-01 12:00:00,12,14,0,1,12,1,0,8,5,0,5,0,26.35,109.0,4.0,11.37,35.0,0.3,225.644,3.160817941952506,0.35,0.7036059806508355,3.0
2021-01-01 13:00:00,13,20,1,1,16,2,0,9,5,0,5,0,27.35,85.0,4.0,11.37,50.0,0.4357142857142857,244.154,3.9392480211081793,0.5,0.7915567282321899,3.05
