ts,hour,census,l1,l2,l3,l4,l5,arrivals,waitBed,waitICU,D_board,vent,maxLOS_h,awt_curr_min,Na,cap_sum,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR
2023-04-01 00:00:00,0,19,1,3,12,3,0,8,6,0,6,0,9.816666666666666,182.0,3.0,7.29,47.5,0.5784313725490197,156.521,4.882696195220562,0.475,1.0973936899862826,3.1052631578947367
2023-04-01 01:00:00,1,17,1,3,10,3,0,3,7,0,7,0,8.7,193.0,3.0,7.29,42.5,0.5353535353535354,159.33299999999997,2.6079823287339625,0.425,0.411522633744856,3.117647058823529
2023-04-01 02:00:00,2,18,1,3,10,4,0,7,6,0,6,0,9.7,251.5,3.0,7.29,45.0,0.5392156862745098,153.718,4.309003962810547,0.45,0.9602194787379972,3.055555555555556
2023-04-01 03:00:00,3,15,1,3,9,2,0,2,6,1,7,1,10.7,310.0,3.0,7.29,37.5,0.4848484848484848,167.1913068017366,2.077914951989026,0.375,0.2743484224965706,3.2
2023-04-01 04:00:00,4,14,1,3,8,2,0,0,6,1,7,1,11.7,370.0,3.0,7.29,35.0,0.4545454545454545,170.68630680173658,1.125,0.35,0.0,3.2142857142857144
2023-04-01 05:00:00,5,17,1,3,11,2,0,4,7,0,7,0,12.7,430.0,3.0,7.29,42.5,0.5454545454545454,181.893,3.092919389978213,0.425,0.5486968449931413,3.176470588235294
2023-04-01 06:00:00,6,17,1,4,10,2,0,2,7,0,7,0,13.7,490.0,3.0,7.29,42.5,0.5555555555555556,187.533,2.2625978374889053,0.425,0.2743484224965706,3.235294117647059
2023-04-01 07:00:00,7,19,2,5,10,2,0,5,8,1,9,1,14.7,465.0,3.0,7.29,47.5,0.6881720430107527,225.1313068017366,3.910302505234279,0.475,0.6858710562414266,3.3684210526315788
2023-04-01 08:00:00,8,16,1,4,9,2,0,3,8,0,8,0,15.7,567.5,3.0,6.13,40.0,0.5416666666666666,210.068,2.8905383360522023,0.4,0.4893964110929853,3.25
2023-04-01 09:00:00,9,18,1,4,11,2,0,7,8,0,8,0,16.7,627.5,3.0,6.13,45.0,0.6041666666666666,219.998,5.129535979699112,0.45,1.1419249592169658,3.2222222222222223
2023-04-01 10:00:00,10,20,0,4,15,1,0,11,7,0,7,0,15.8,325.0,4.0,10.0,50.0,0.4772727272727273,205.812,5.04,0.5,1.1,3.15
2023-04-01 11:00:00,11,20,0,6,13,1,0,7,9,0,9,0,16.8,114.0,4.0,10.0,50.0,0.5241935483870968,238.252,3.9,0.5,0.7,3.25
2023-04-01 12:00:00,12,14,0,4,9,1,0,4,6,0,6,0,16.683333333333334,125.5,4.0,10.0,35.0,0.3308823529411764,184.524,2.4107142857142856,0.35,0.4,3.2142857142857144
2023-04-01 13:00:00,13,16,0,5,9,2,0,8,8,1,9,1,17.683333333333334,96.0,4.0,10.0,40.0,0.4112903225806452,235.5223068017366,3.8250000000000006,0.4,0.8,3.1875
2023-04-01 14:00:00,14,17,0,3,9,5,0,6,6,0,6,0,18.516666666666666,134.5,4.0,10.0,42.5,0.3602941176470588,201.299,2.954411764705882,0.425,0.6,2.8823529411764706
2023-04-01 15:00:00,15,15,0,2,10,3,0,6,6,0,6,0,19.516666666666666,165.5,4.0,10.0,37.5,0.3235294117647059,202.649,2.86,0.375,0.6,2.933333333333333
2023-04-01 16:00:00,16,22,1,2,16,2,1,10,7,1,8,1,20.516666666666666,140.0,4.0,10.0,55.00000000000001,0.515625,250.97230680173664,4.65,0.55,1.0,3.0
2023-04-01 17:00:00,17,17,1,2,12,2,0,3,7,1,8,1,6.466666666666667,187.0,4.0,10.0,42.5,0.4140625,161.00530680173662,2.260294117647059,0.425,0.3,3.117647058823529
2023-04-01 18:00:00,18,16,1,4,10,1,0,5,9,2,11,2,7.466666666666667,146.0,4.0,10.0,40.0,0.4568965517241379,205.5686136034732,2.98125,0.4,0.5,3.3125
2023-04-01 19:00:00,19,18,1,4,12,1,0,4,9,2,11,2,8.25,77.0,4.0,10.0,45.0,0.5086206896551724,214.27661360347324,2.7861111111111114,0.45,0.4,3.2777777777777777
2023-04-01 20:00:00,20,19,1,4,13,1,0,7,7,1,8,1,7.633333333333334,131.0,4.0,10.52,47.5,0.484375,171.8753068017366,3.721302781669001,0.475,0.6653992395437263,3.263157894736842
2023-04-01 21:00:00,21,22,1,4,14,3,0,12,8,2,10,2,8.633333333333333,171.0,4.0,10.52,55.00000000000001,0.575,211.61861360347325,5.302601106118217,0.55,1.1406844106463878,3.136363636363636
2023-04-01 22:00:00,22,20,1,3,14,1,1,7,6,1,7,1,9.633333333333333,160.0,3.0,6.65,50.0,0.6262626262626263,171.9003068017366,4.813157894736842,0.5,1.0526315789473684,3.1
2023-04-01 23:00:00,23,16,1,3,11,1,0,5,6,1,7,1,10.566666666666666,143.0,3.0,6.65,40.0,0.5252525252525253,168.5843068017366,3.743609022556391,0.4,0.7518796992481203,3.25
2023-04-02 00:00:00,0,14,1,2,10,1,0,5,6,1,7,1,11.566666666666666,203.0,3.0,6.65,35.0,0.4545454545454545,169.9343068017366,3.541756176154672,0.35,0.7518796992481203,3.2142857142857144
2023-04-02 01:00:00,1,14,0,2,10,2,0,7,6,0,6,0,12.566666666666666,229.0,3.0,6.65,35.0,0.4117647058823529,161.30599999999998,4.207894736842105,0.35,1.0526315789473684,3.0
