ts,hour,census,l1,l2,l3,l4,l5,arrivals,waitBed,waitICU,D_board,vent,maxLOS_h,awt_curr_min,Na,cap_sum,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR
2024-09-01 00:00:00,0,20,0,4,16,0,0,5,7,1,8,1,13.55,106.5,3.0,6.66,50.0,0.6666666666666666,207.3903068017366,4.002402402402402,0.5,0.7507507507507507,3.2
2024-09-01 01:00:00,1,25,1,5,19,0,0,8,9,1,10,1,14.55,152.0,3.0,6.66,62.5,0.9111111111111112,250.5553068017366,5.98993993993994,0.625,1.2012012012012012,3.28
2024-09-01 02:00:00,2,20,0,5,15,0,0,3,9,1,10,1,15.55,212.0,3.0,6.66,50.0,0.7222222222222222,245.47030680173663,3.0889639639639643,0.5,0.4504504504504504,3.25
2024-09-01 03:00:00,3,19,0,5,14,0,0,3,9,1,10,1,16.55,272.0,3.0,6.66,47.5,0.6888888888888889,248.96530680173663,3.0198909435751538,0.475,0.4504504504504504,3.263157894736842
2024-09-01 04:00:00,4,20,0,5,15,0,0,2,9,1,10,1,17.55,332.0,3.0,6.66,50.0,0.7222222222222222,256.75030680173666,2.600975975975976,0.5,0.3003003003003003,3.25
2024-09-01 05:00:00,5,24,0,5,19,0,0,6,11,1,12,1,18.55,372.0,3.0,6.66,60.0,0.9166666666666666,297.77030680173664,4.815390390390391,0.6,0.9009009009009008,3.208333333333333
2024-09-01 06:00:00,6,23,0,7,16,0,0,4,13,0,13,0,19.55,401.0,3.0,6.66,57.49999999999999,0.9382716049382716,313.797,3.8845932889411143,0.575,0.6006006006006006,3.3043478260869565
2024-09-01 07:00:00,7,22,0,7,15,0,0,2,13,0,13,0,20.55,461.0,3.0,6.66,55.00000000000001,0.9012345679012346,317.29200000000003,2.821450996450997,0.55,0.3003003003003003,3.3181818181818183
2024-09-01 08:00:00,8,24,0,7,17,0,0,6,15,0,15,0,18.3,469.0,3.0,8.18,60.0,1.0533333333333332,335.692,4.389425427872861,0.6,0.7334963325183375,3.2916666666666665
2024-09-01 09:00:00,9,31,0,7,24,0,0,11,14,0,14,0,19.3,391.0,3.0,8.18,77.5,1.2820512820512822,342.947,6.83788153639877,0.775,1.344743276283619,3.225806451612903
2024-09-01 10:00:00,10,32,2,5,24,1,0,10,15,1,16,1,20.3,249.0,4.0,11.51,80.0,1.0833333333333333,378.40030680173663,5.423631624674196,0.8,0.8688097306689835,3.25
2024-09-01 11:00:00,11,25,2,4,18,1,0,7,13,1,14,1,21.3,202.0,4.0,11.51,62.5,0.7884615384615384,342.2253068017366,4.044787141615985,0.625,0.6081668114682884,3.28
2024-09-01 12:00:00,12,20,2,3,14,1,0,10,9,1,10,1,20.55,156.0,4.0,11.51,50.0,0.55,273.6703068017366,4.5170721112076455,0.5,0.8688097306689835,3.3
2024-09-01 13:00:00,13,24,0,4,19,1,0,11,8,0,8,0,21.55,323.0,4.0,11.51,60.0,0.5859375,260.222,4.861533449174631,0.6,0.9556907037358818,3.125
2024-09-01 14:00:00,14,30,1,4,23,2,0,14,8,1,9,1,22.55,121.0,4.0,11.51,75.0,0.7580645161290323,293.0003068017366,6.161178685201274,0.75,1.2163336229365769,3.1333333333333333
2024-09-01 15:00:00,15,19,0,1,16,2,0,10,9,0,9,0,23.55,79.0,4.0,11.51,47.5,0.4516129032258064,274.177,3.960702364077003,0.475,0.8688097306689835,2.9473684210526314
2024-09-01 16:00:00,16,19,0,1,16,2,0,10,8,0,8,0,6.0,114.5,4.0,11.51,47.5,0.4375,161.795,3.960702364077003,0.475,0.8688097306689835,2.9473684210526314
2024-09-01 17:00:00,17,19,0,1,17,1,0,8,9,0,9,0,7.0,162.0,4.0,11.51,47.5,0.4596774193548387,180.835,3.5101433536055606,0.475,0.6950477845351868,3.0
2024-09-01 18:00:00,18,31,0,1,25,5,0,16,11,0,11,0,8.0,182.0,4.0,11.51,77.5,0.7672413793103449,239.015,6.215919537008491,0.775,1.3900955690703736,2.870967741935484
2024-09-01 19:00:00,19,23,0,0,20,3,0,12,4,0,4,0,6.033333333333333,120.0,4.0,11.51,57.49999999999999,0.4583333333333333,116.963,4.641727420390586,0.575,1.0425716768027802,2.869565217391304
2024-09-01 20:00:00,20,23,0,3,19,1,0,12,3,0,3,0,7.033333333333333,64.0,4.0,11.09,57.49999999999999,0.4797297297297297,109.203,5.115259536597796,0.575,1.0820559062218216,3.0869565217391304
2024-09-01 21:00:00,21,24,0,3,20,1,0,9,4,0,4,0,8.033333333333333,103.5,4.0,11.09,60.0,0.5138888888888888,130.388,4.352254283137962,0.6,0.8115419296663661,3.083333333333333
2024-09-01 22:00:00,22,23,0,2,21,0,0,10,3,0,3,0,9.033333333333331,143.0,3.0,7.76,57.49999999999999,0.6396396396396397,120.483,5.753036754818467,0.575,1.288659793814433,3.0869565217391304
2024-09-01 23:00:00,23,23,1,4,16,2,0,10,5,1,6,1,10.033333333333331,96.0,3.0,7.76,57.49999999999999,0.7156862745098039,167.1913068017366,5.915094128193635,0.575,1.288659793814433,3.1739130434782608
2024-09-02 00:00:00,0,23,1,5,17,0,0,9,9,1,10,1,9.7,90.5,3.0,7.76,57.49999999999999,0.8444444444444444,218.9113068017366,5.732362169430749,0.575,1.1597938144329898,3.3043478260869565
2024-09-02 01:00:00,1,23,0,4,19,0,0,5,9,0,9,0,10.7,111.0,3.0,7.76,57.49999999999999,0.7849462365591398,210.283,3.8700470640968176,0.575,0.6443298969072165,3.1739130434782608
2024-09-02 02:00:00,2,21,0,4,17,0,0,5,9,0,9,0,11.7,171.0,3.0,7.76,52.5,0.7204301075268817,211.633,3.730719194894453,0.525,0.6443298969072165,3.1904761904761907
2024-09-02 03:00:00,3,23,0,6,17,0,0,4,9,2,11,2,12.7,226.0,3.0,7.76,57.49999999999999,0.8620689655172413,250.09961360347324,3.555860600627521,0.575,0.5154639175257733,3.260869565217391
2024-09-02 04:00:00,4,23,0,5,18,0,0,4,9,1,10,1,13.7,288.5,3.0,7.76,57.49999999999999,0.8222222222222222,241.4713068017366,3.508449125952488,0.575,0.5154639175257733,3.217391304347826
2024-09-02 05:00:00,5,23,0,5,18,0,0,3,9,1,10,1,14.7,348.5,3.0,7.76,57.49999999999999,0.8222222222222222,247.1113068017366,3.0938368444643656,0.575,0.3865979381443299,3.217391304347826
