ts,hour,census,l1,l2,l3,l4,l5,arrivals,waitBed,waitICU,D_board,vent,maxLOS_h,awt_curr_min,Na,cap_sum,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR
2022-10-01 00:00:00,0,26,1,5,19,0,1,5,10,0,10,0,13.9,136.0,3.0,7.01,65.0,0.9222222222222224,248.166,4.351966970262263,0.65,0.7132667617689016,3.1923076923076925
2022-10-01 01:00:00,1,25,1,5,18,0,1,4,11,0,11,0,14.9,174.0,3.0,7.01,62.5,0.9195402298850576,265.06100000000004,3.825962910128388,0.625,0.5706134094151213,3.2
2022-10-01 02:00:00,2,25,1,4,20,0,0,4,11,0,11,0,15.9,234.0,3.0,7.01,62.5,0.9310344827586208,270.701,3.873787446504993,0.625,0.5706134094151213,3.24
2022-10-01 03:00:00,3,23,1,4,18,0,0,2,12,0,12,0,16.9,292.0,3.0,7.01,57.49999999999999,0.8928571428571429,285.451,2.8053479501333496,0.575,0.2853067047075606,3.260869565217391
2022-10-01 04:00:00,4,27,1,4,22,0,0,7,13,0,13,0,17.9,303.0,3.0,7.01,67.5,1.0740740740740742,313.071,5.392625614201934,0.675,0.9985734664764624,3.2222222222222223
2022-10-01 05:00:00,5,27,1,4,22,0,0,2,14,0,14,0,18.9,357.5,3.0,7.01,67.5,1.1153846153846154,332.111,3.0943216040576957,0.675,0.2853067047075606,3.2222222222222223
2022-10-01 06:00:00,6,32,1,4,26,0,1,6,14,0,14,0,19.9,417.5,3.0,7.01,80.0,1.2820512820512822,348.476,5.174750356633381,0.8,0.8559201141226819,3.125
2022-10-01 07:00:00,7,29,1,4,24,0,0,1,14,0,14,0,20.9,477.5,3.0,7.01,72.5,1.1923076923076923,347.681,2.7824745437552263,0.725,0.1426533523537803,3.206896551724138
2022-10-01 08:00:00,8,27,1,4,22,0,0,3,14,0,14,0,21.9,537.5,3.0,6.96,67.5,1.1153846153846154,349.03099999999995,3.5638888888888896,0.675,0.4310344827586207,3.2222222222222223
2022-10-01 09:00:00,9,28,1,4,22,1,0,9,12,1,13,1,21.966666666666665,570.0,3.0,6.96,70.0,1.0987654320987654,339.02030680173664,6.335221674876847,0.7,1.293103448275862,3.1785714285714284
2022-10-01 10:00:00,10,31,0,6,25,0,0,13,11,1,12,1,22.966666666666665,394.0,4.0,10.32,77.5,0.8839285714285714,337.6953068017366,6.497880720180045,0.775,1.2596899224806202,3.193548387096774
2022-10-01 11:00:00,11,37,0,8,29,0,0,13,12,2,14,2,23.966666666666665,138.5,4.0,10.32,92.5,1.1442307692307692,383.8736136034733,7.02643515608632,0.925,1.2596899224806202,3.216216216216216
2022-10-01 12:00:00,12,44,0,7,32,5,0,18,17,1,18,1,24.966666666666665,122.5,4.0,10.32,110.0,1.5227272727272727,457.2603068017367,8.66183932346723,1.1,1.744186046511628,3.0454545454545454
2022-10-01 13:00:00,13,34,0,5,25,4,0,8,17,1,18,1,21.433333333333334,118.0,4.0,10.32,85.0,1.1704545454545454,415.8823068017366,4.923381212950296,0.85,0.7751937984496123,3.0294117647058822
2022-10-01 14:00:00,14,26,0,3,19,4,0,7,15,0,15,0,22.433333333333334,135.0,4.0,10.32,65.0,0.77,363.294,3.933795468097794,0.65,0.6782945736434108,2.9615384615384617
2022-10-01 15:00:00,15,29,0,4,20,5,0,15,15,1,16,1,23.433333333333334,165.5,4.0,10.32,72.5,0.8958333333333334,389.6373068017366,6.460344827586208,0.725,1.4534883720930232,2.9655172413793105
2022-10-01 16:00:00,16,30,0,5,17,8,0,11,12,1,13,1,7.033333333333333,205.0,4.0,10.32,75.0,0.8055555555555556,259.0863068017366,5.266085271317829,0.75,1.065891472868217,2.9
2022-10-01 17:00:00,17,25,0,3,16,6,0,10,11,2,13,2,5.783333333333333,134.0,4.0,10.32,62.5,0.6666666666666666,242.17961360347323,4.590697674418604,0.625,0.9689922480620154,2.88
2022-10-01 18:00:00,18,26,0,2,20,4,0,10,13,2,15,2,6.783333333333333,191.0,4.0,10.32,65.0,0.76,276.7646136034732,4.732438878950506,0.65,0.9689922480620154,2.923076923076923
2022-10-01 19:00:00,19,30,0,2,23,4,1,11,11,2,13,2,7.683333333333334,173.0,4.0,10.32,75.0,0.7962962962962963,263.62061360347326,5.205555555555556,0.75,1.065891472868217,2.8666666666666667
2022-10-01 20:00:00,20,32,0,3,21,5,3,17,9,3,12,3,7.366666666666666,139.5,4.0,11.65,80.0,0.7857142857142857,253.59292040520984,6.212875536480687,0.8,1.4592274678111588,2.75
2022-10-01 21:00:00,21,27,0,5,17,5,0,12,7,2,9,2,6.083333333333333,81.0,4.0,11.65,67.5,0.6532258064516129,194.56161360347323,5.115128755364807,0.675,1.0300429184549356,3.0
2022-10-01 22:00:00,22,27,1,3,18,5,0,12,7,2,9,2,7.083333333333333,137.0,3.0,8.290000000000001,67.5,0.8709677419354839,200.2016136034732,6.367581423401689,0.675,1.447527141133896,3.0
2022-10-01 23:00:00,23,26,1,4,14,5,2,11,6,2,8,2,8.083333333333334,187.0,3.0,8.290000000000001,65.0,0.78125,190.2966136034732,5.702595805882899,0.65,1.326899879372738,2.8846153846153846
2022-10-02 00:00:00,0,24,1,7,11,4,1,12,8,1,9,1,9.083333333333334,151.0,3.0,8.290000000000001,60.0,0.8064516129032258,204.17830680173665,6.398522316043426,0.6,1.447527141133896,3.125
2022-10-02 01:00:00,1,24,1,7,13,3,0,6,8,1,9,1,10.083333333333334,211.0,3.0,8.290000000000001,60.0,0.8387096774193549,209.81830680173664,4.30223160434258,0.6,0.7237635705669481,3.25
2022-10-02 02:00:00,2,25,1,8,14,2,0,6,9,1,10,1,8.9,250.5,3.0,8.290000000000001,62.5,0.9222222222222224,218.68930680173665,4.477895054282268,0.625,0.7237635705669481,3.32
2022-10-02 03:00:00,3,27,2,9,14,2,0,8,10,2,12,2,9.9,273.5,3.0,8.290000000000001,67.5,1.0952380952380951,256.28761360347323,5.588209802081937,0.675,0.965018094089264,3.4074074074074074
2022-10-02 04:00:00,4,25,2,8,11,4,0,6,10,1,11,1,10.9,317.0,3.0,8.290000000000001,62.5,0.9540229885057472,243.36930680173663,4.477895054282268,0.625,0.7237635705669481,3.32
2022-10-02 05:00:00,5,23,1,8,12,2,0,4,10,0,10,0,11.9,393.5,3.0,8.290000000000001,57.49999999999999,0.8555555555555555,230.451,3.540356374888551,0.575,0.482509047044632,3.347826086956522
2022-10-02 06:00:00,6,20,1,6,11,2,0,2,10,0,10,0,12.9,453.5,3.0,8.290000000000001,50.0,0.7333333333333333,229.656,2.446139927623643,0.5,0.241254523522316,3.3
2022-10-02 07:00:00,7,21,1,6,12,2,0,2,11,0,11,0,13.9,497.0,3.0,8.290000000000001,52.5,0.7931034482758621,250.841,2.517693434430467,0.525,0.241254523522316,3.2857142857142856
2022-10-02 08:00:00,8,21,0,5,14,2,0,5,12,0,12,0,14.9,545.0,3.0,7.76,52.5,0.7857142857142857,269.88100000000003,3.675036818851252,0.525,0.6443298969072165,3.142857142857143
2022-10-02 09:00:00,9,20,0,7,11,2,0,12,7,0,7,0,14.4,541.0,3.0,7.76,50.0,0.6565656565656566,197.916,6.650773195876289,0.5,1.5463917525773196,3.25
2022-10-02 10:00:00,10,28,0,10,17,0,1,13,10,1,11,1,15.4,191.0,4.0,11.46,70.0,0.7931034482758621,275.1843068017366,6.027250062328595,0.7,1.134380453752181,3.2857142857142856
2022-10-02 11:00:00,11,41,0,11,30,0,0,19,15,1,16,1,16.4,78.0,4.0,11.46,102.5,1.3958333333333333,375.7093068017366,8.768635338185842,1.025,1.6579406631762652,3.268292682926829
2022-10-02 12:00:00,12,39,0,13,26,0,0,12,16,1,17,1,17.4,129.0,4.0,11.46,97.5,1.4130434782608696,390.4593068017366,6.740401396160558,0.975,1.0471204188481675,3.333333333333333
2022-10-02 13:00:00,13,39,0,14,23,1,1,11,18,1,19,1,18.4,176.0,4.0,11.46,97.5,1.5238095238095235,422.8993068017365,6.350311003714144,0.975,0.9598603839441536,3.282051282051282
2022-10-02 14:00:00,14,33,0,10,21,1,1,10,13,1,14,1,18.28333333333333,220.0,4.0,11.46,82.5,1.0192307692307692,342.3713068017366,5.4528980908562055,0.825,0.8726003490401395,3.212121212121212
2022-10-02 15:00:00,15,34,0,10,22,1,1,14,12,0,12,0,13.783333333333331,267.5,4.0,11.46,85.0,0.9732142857142856,291.468,6.6414356842213325,0.85,1.2216404886561951,3.2058823529411766
