ts,hour,census,l1,l2,l3,l4,l5,arrivals,waitBed,waitICU,D_board,vent,maxLOS_h,awt_curr_min,Na,cap_sum,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR
2023-03-01 00:00:00,0,33,2,6,14,10,1,7,8,1,9,1,32.0,401.0,3.0,6.8,82.5,1.043010752688172,352.7333068017366,5.450846702317291,0.825,1.0294117647058825,2.9393939393939394
2023-03-01 01:00:00,1,25,2,5,15,3,0,5,9,1,10,1,33.0,389.0,3.0,6.8,62.5,0.9,354.6133068017366,4.407352941176471,0.625,0.7352941176470589,3.24
2023-03-01 02:00:00,2,25,1,6,16,2,0,5,10,1,11,1,34.0,428.0,3.0,6.8,62.5,0.9310344827586208,373.6533068017366,4.407352941176471,0.625,0.7352941176470589,3.24
2023-03-01 03:00:00,3,25,1,6,16,2,0,1,9,1,10,1,35.0,509.0,3.0,6.8,62.5,0.9,365.89330680173657,2.5014705882352946,0.625,0.1470588235294117,3.24
2023-03-01 04:00:00,4,24,1,5,16,2,0,3,10,1,11,1,36.0,548.0,3.0,6.8,60.0,0.8850574712643678,382.7883068017366,3.340441176470588,0.6,0.4411764705882353,3.208333333333333
2023-03-01 05:00:00,5,25,1,5,17,2,0,1,10,1,11,1,37.0,608.0,3.0,6.8,62.5,0.9195402298850576,390.57330680173663,2.4705882352941178,0.625,0.1470588235294117,3.2
2023-03-01 06:00:00,6,27,1,7,17,2,0,3,11,1,12,1,38.0,505.5,3.0,6.8,67.5,1.0476190476190477,413.9033068017366,3.637908496732026,0.675,0.4411764705882353,3.259259259259259
2023-03-01 07:00:00,7,31,1,7,22,1,0,8,12,1,13,1,39.0,403.0,3.0,6.8,77.5,1.2469135802469136,441.5233068017366,6.358017077798863,0.775,1.1764705882352942,3.2580645161290325
2023-03-01 08:00:00,8,31,2,6,23,0,0,6,15,2,17,2,40.0,408.0,3.0,7.01,77.5,1.4927536231884058,501.6316136034733,5.418863604988266,0.775,0.8559201141226819,3.3225806451612905
2023-03-01 09:00:00,9,36,3,8,25,0,0,9,16,2,18,2,41.0,406.0,3.0,7.01,90.0,1.8484848484848484,531.3966136034733,7.4009272467903,0.9,1.2838801711840229,3.388888888888889
2023-03-01 10:00:00,10,42,3,8,31,0,0,9,18,2,20,2,42.0,345.5,4.0,10.1,105.0,1.75,576.7066136034732,6.470297029702971,1.05,0.8910891089108911,3.333333333333333
2023-03-01 11:00:00,11,46,2,11,32,1,0,10,21,2,23,2,43.0,266.0,4.0,10.1,115.0,2.235294117647059,631.1266136034732,7.071631510977184,1.15,0.99009900990099,3.3043478260869565
2023-03-01 12:00:00,12,47,3,12,31,1,0,13,24,4,28,4,44.0,180.5,4.0,10.1,117.5,3.2916666666666665,707.6482272069464,8.276943332631136,1.175,1.2871287128712872,3.3617021276595747
2023-03-01 13:00:00,13,51,1,11,38,1,0,9,27,3,30,3,45.0,155.5,4.0,10.1,127.5,4.125,747.7999204052098,7.007935352358765,1.275,0.8910891089108911,3.235294117647059
2023-03-01 14:00:00,14,49,2,7,39,1,0,11,24,3,27,3,46.0,158.0,4.0,10.1,122.5,3.019230769230769,708.9499204052099,7.414593857344919,1.225,1.0891089108910892,3.204081632653061
2023-03-01 15:00:00,15,41,1,8,32,0,0,11,20,2,22,2,47.0,209.5,4.0,10.1,102.5,1.8472222222222223,629.5616136034732,6.857963052402802,1.025,1.0891089108910892,3.2439024390243905
2023-03-01 16:00:00,16,36,1,9,24,2,0,7,15,2,17,2,48.0,268.0,4.0,10.1,90.0,1.2717391304347827,557.4766136034732,5.177475247524753,0.9,0.6930693069306931,3.25
2023-03-01 17:00:00,17,35,1,10,22,2,0,9,16,2,18,2,49.0,320.5,4.0,10.1,87.5,1.306818181818182,574.3716136034732,5.802864214992927,0.875,0.8910891089108911,3.2857142857142856
2023-03-01 18:00:00,18,27,1,10,16,0,0,4,15,2,17,2,50.0,388.0,4.0,10.1,67.5,1.0108695652173914,549.4516136034732,3.689136413641365,0.675,0.396039603960396,3.4444444444444446
2023-03-01 19:00:00,19,27,1,9,17,0,0,7,16,2,18,2,51.0,437.5,4.0,10.1,67.5,1.0454545454545454,568.4916136034733,4.6615694902823614,0.675,0.6930693069306931,3.4074074074074074
2023-03-01 20:00:00,20,28,1,10,17,0,0,7,13,3,16,3,52.0,377.0,4.0,12.04,70.0,1.0,550.3449204052098,4.393355481727574,0.7,0.5813953488372092,3.4285714285714284
2023-03-01 21:00:00,21,27,1,9,16,1,0,11,11,2,13,2,48.95,299.0,4.0,12.04,67.5,0.8425925925925926,489.9296136034732,5.354242032730404,0.675,0.9136212624584716,3.3703703703703702
2023-03-01 22:00:00,22,24,1,5,17,1,0,8,11,2,13,2,49.95,274.0,3.0,8.950000000000001,60.0,0.9629629629629628,489.13461360347327,4.855027932960894,0.6,0.8938547486033519,3.25
2023-03-01 23:00:00,23,25,1,6,18,0,0,7,10,2,12,2,50.95,288.5,3.0,8.950000000000001,62.5,0.988095238095238,483.51961360347326,4.671648044692737,0.625,0.7821229050279329,3.32
2023-03-02 00:00:00,0,25,1,7,17,0,0,7,11,2,13,2,51.95,293.0,3.0,8.950000000000001,62.5,1.037037037037037,502.5596136034733,4.727932960893854,0.625,0.7821229050279329,3.36
2023-03-02 01:00:00,1,26,1,5,20,0,0,7,11,2,13,2,52.95,353.0,3.0,8.950000000000001,65.0,1.0493827160493827,510.3446136034733,4.681940266437473,0.65,0.7821229050279329,3.269230769230769
2023-03-02 02:00:00,2,24,1,4,19,0,0,5,12,1,13,1,53.95,413.0,3.0,8.950000000000001,60.0,0.9629629629629628,510.8263068017367,3.7656424581005594,0.6,0.5586592178770949,3.25
2023-03-02 03:00:00,3,19,1,3,15,0,0,5,10,2,12,2,54.95,528.5,3.0,8.950000000000001,47.5,0.7380952380952381,493.20961360347326,3.372993237283152,0.475,0.5586592178770949,3.263157894736842
2023-03-02 04:00:00,4,20,1,4,15,0,0,2,11,2,13,2,55.95,533.0,3.0,8.950000000000001,50.0,0.8148148148148148,514.3946136034732,2.387430167597765,0.5,0.2234636871508379,3.3
2023-03-02 05:00:00,5,19,1,4,14,0,0,2,11,2,13,2,56.95,593.0,3.0,8.950000000000001,47.5,0.7777777777777778,517.8896136034732,2.31595854160541,0.475,0.2234636871508379,3.3157894736842106
2023-03-02 06:00:00,6,24,2,4,18,0,0,6,12,2,14,2,57.95,649.5,3.0,8.950000000000001,60.0,1.0256410256410255,547.6546136034733,4.234636871508379,0.6,0.6703910614525139,3.333333333333333
2023-03-02 07:00:00,7,21,2,4,15,0,0,2,12,2,14,2,58.95,709.5,3.0,8.950000000000001,52.5,0.9102564102564102,546.8596136034732,2.5305200851290235,0.525,0.2234636871508379,3.380952380952381
2023-03-02 08:00:00,8,22,2,6,14,0,0,4,14,2,16,2,59.95,720.0,3.0,7.21,55.00000000000001,1.0555555555555556,581.4446136034733,3.816530071869878,0.55,0.5547850208044383,3.4545454545454546
2023-03-02 09:00:00,9,27,2,7,18,0,0,9,13,2,15,2,60.95,664.0,3.0,7.21,67.5,1.2266666666666666,584.4096136034732,6.55335182616736,0.675,1.2482662968099862,3.4074074074074074
2023-03-02 10:00:00,10,32,1,9,22,0,0,11,17,2,19,2,61.95,370.0,4.0,10.46,80.0,1.2738095238095235,654.3746136034732,6.191371892925431,0.8,1.051625239005736,3.34375
2023-03-02 11:00:00,11,35,1,9,25,0,0,13,22,2,24,2,37.55,150.5,4.0,10.46,87.5,1.8125,590.1936136034733,7.01909314394974,0.875,1.2428298279158698,3.3142857142857145
2023-03-02 12:00:00,12,34,1,11,22,0,0,7,23,2,25,2,22.33333333333333,170.0,4.0,10.46,85.0,1.9166666666666667,515.6266136034733,5.138524912833202,0.85,0.6692160611854684,3.3823529411764706
2023-03-02 13:00:00,13,35,1,10,24,0,0,3,23,2,25,2,23.33333333333333,226.0,4.0,10.46,87.5,1.95,523.4116136034733,3.8837544386779568,0.875,0.2868068833652007,3.342857142857143
2023-03-02 14:00:00,14,33,1,12,20,0,0,8,18,2,20,2,24.33333333333333,246.5,4.0,10.46,82.5,1.4125,457.7616136034732,5.443923460223652,0.825,0.7648183556405354,3.4242424242424243
2023-03-02 15:00:00,15,32,2,12,18,0,0,5,18,3,21,3,25.33333333333333,289.0,4.0,10.46,80.0,1.4736842105263157,475.52492040520985,4.473040152963671,0.8,0.4780114722753346,3.5
2023-03-02 16:00:00,16,28,2,8,18,0,0,7,16,1,17,1,26.33333333333333,280.0,4.0,10.46,70.0,1.0434782608695652,417.2483068017366,4.694455066921606,0.7,0.6692160611854684,3.4285714285714284
2023-03-02 17:00:00,17,29,2,7,20,0,0,7,17,1,18,1,27.33333333333333,291.0,4.0,10.46,72.5,1.1136363636363635,438.4333068017367,4.711488758488824,0.725,0.6692160611854684,3.3793103448275863
2023-03-02 18:00:00,18,32,0,8,23,1,0,10,19,0,19,0,9.266666666666667,315.0,4.0,10.46,80.0,1.2261904761904765,355.504,5.652198852772466,0.8,0.9560229445506692,3.21875
2023-03-02 19:00:00,19,22,0,6,16,0,0,4,12,0,12,0,10.266666666666667,209.0,4.0,10.46,55.00000000000001,0.6428571428571429,245.894,3.0515209455936034,0.55,0.3824091778202677,3.272727272727273
2023-03-02 20:00:00,20,25,0,6,19,0,0,7,13,0,13,0,11.266666666666667,211.0,4.0,9.75,62.5,0.75,271.369,4.351153846153847,0.625,0.717948717948718,3.24
2023-03-02 21:00:00,21,31,0,6,24,1,0,10,14,0,14,0,12.266666666666667,233.0,4.0,9.75,77.5,0.9423076923076924,303.279,5.6923490488006605,0.775,1.0256410256410255,3.161290322580645
