ts,hour,census,l1,l2,l3,l4,l5,arrivals,waitBed,waitICU,D_board,vent,maxLOS_h,awt_curr_min,Na,cap_sum,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR
2021-08-01 00:00:00,0,11,1,4,5,1,0,3,5,0,5,0,11.466666666666669,203.0,3.0,6.38,27.500000000000004,0.3619047619047619,135.267,2.5743944143630664,0.275,0.4702194357366771,3.4545454545454546
2021-08-01 01:00:00,1,14,2,4,7,1,0,4,5,1,6,1,12.466666666666669,258.5,3.0,6.38,35.0,0.4803921568627451,161.6103068017366,3.41935736677116,0.35,0.6269592476489029,3.5
2021-08-01 02:00:00,2,11,2,4,4,1,0,3,6,1,7,1,13.466666666666669,314.0,3.0,6.38,27.500000000000004,0.404040404040404,174.2153068017366,2.7098888572242803,0.275,0.4702194357366771,3.636363636363636
2021-08-01 03:00:00,3,12,1,3,6,2,0,3,6,0,6,0,14.466666666666669,378.5,3.0,6.38,30.0,0.3823529411764705,167.732,2.5032131661442008,0.3,0.4702194357366771,3.25
2021-08-01 04:00:00,4,11,2,3,5,1,0,1,6,1,7,1,15.466666666666669,434.0,3.0,6.38,27.500000000000004,0.3939393939393939,185.4953068017366,1.530713878597891,0.275,0.1567398119122257,3.5454545454545454
2021-08-01 05:00:00,5,12,2,4,5,1,0,2,5,1,6,1,16.466666666666665,498.5,3.0,6.38,30.0,0.4215686274509804,179.8803068017366,2.198301985370951,0.3,0.3134796238244514,3.583333333333333
2021-08-01 06:00:00,6,10,1,4,3,2,0,1,5,0,5,0,17.466666666666665,563.0,3.0,6.38,25.0,0.3238095238095238,166.962,1.3829153605015676,0.25,0.1567398119122257,3.4
2021-08-01 07:00:00,7,14,1,4,8,1,0,6,6,0,6,0,18.466666666666665,618.5,3.0,6.38,35.0,0.4607843137254901,194.582,4.332187639946261,0.35,0.9404388714733544,3.357142857142857
2021-08-01 08:00:00,8,16,0,4,11,1,0,6,7,0,7,0,19.466666666666665,674.0,3.0,6.779999999999999,40.0,0.5151515151515151,217.912,4.095796460176991,0.4,0.8849557522123894,3.1875
2021-08-01 09:00:00,9,13,0,4,9,0,0,3,7,0,7,0,20.466666666666665,64.0,3.0,6.779999999999999,32.5,0.4343434343434343,217.117,2.53858066712049,0.325,0.4424778761061947,3.3076923076923075
2021-08-01 10:00:00,10,24,0,4,19,1,0,15,11,0,11,0,21.466666666666665,63.0,4.0,10.12,60.0,0.646551724137931,299.952,6.506916996047431,0.6,1.482213438735178,3.125
2021-08-01 11:00:00,11,26,1,4,21,0,0,8,11,0,11,0,22.466666666666665,123.0,4.0,10.12,65.0,0.7241379310344828,309.882,4.653967771359077,0.65,0.790513833992095,3.230769230769231
2021-08-01 12:00:00,12,25,1,2,21,1,0,8,10,0,10,0,23.466666666666665,163.5,4.0,10.12,62.5,0.65,299.977,4.416403162055336,0.625,0.790513833992095,3.12
