ts,hour,census,l1,l2,l3,l4,l5,arrivals,waitBed,waitICU,D_board,vent,maxLOS_h,awt_curr_min,Na,cap_sum,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR
2022-03-01 00:00:00,0,27,0,8,19,0,0,6,10,1,11,1,25.7,180.0,3.0,8.04,67.5,1.0229885057471264,331.1313068017366,4.684922609176341,0.675,0.746268656716418,3.2962962962962963
2022-03-01 01:00:00,1,24,0,7,17,0,0,7,10,0,10,0,26.7,235.5,3.0,8.04,60.0,0.8777777777777778,316.068,4.840878938640133,0.6,0.8706467661691544,3.2916666666666665
2022-03-01 02:00:00,2,23,0,5,18,0,0,2,10,0,10,0,27.7,295.5,3.0,8.04,57.49999999999999,0.8222222222222222,319.563,2.650346095608912,0.575,0.2487562189054726,3.217391304347826
2022-03-01 03:00:00,3,20,0,4,16,0,0,3,10,0,10,0,28.7,355.5,3.0,8.04,50.0,0.7111111111111111,318.76800000000003,2.7940298507462686,0.5,0.373134328358209,3.2
2022-03-01 04:00:00,4,20,0,4,16,0,0,1,10,0,10,0,29.7,415.5,3.0,8.04,50.0,0.7111111111111111,324.408,1.9980099502487565,0.5,0.1243781094527363,3.2
2022-03-01 05:00:00,5,19,0,4,15,0,0,1,10,0,10,0,30.7,475.5,3.0,8.04,47.5,0.6777777777777778,327.903,1.9243191935061532,0.475,0.1243781094527363,3.210526315789474
2022-03-01 06:00:00,6,22,0,5,17,0,0,3,11,0,11,0,31.7,531.0,3.0,8.04,55.00000000000001,0.8160919540229885,353.378,2.979206241519674,0.55,0.373134328358209,3.227272727272727
2022-03-01 07:00:00,7,21,0,5,16,0,0,2,12,0,12,0,32.7,571.5,3.0,8.04,52.5,0.8095238095238095,370.273,2.505496327884388,0.525,0.2487562189054726,3.238095238095238
2022-03-01 08:00:00,8,20,0,6,13,1,0,5,13,0,13,0,33.7,612.0,3.0,8.39,50.0,0.8024691358024691,387.168,3.561829558998808,0.5,0.5959475566150179,3.25
2022-03-01 09:00:00,9,26,0,6,19,1,0,12,11,0,11,0,34.7,659.0,3.0,8.39,65.0,0.9540229885057472,378.878,6.64087512606583,0.65,1.430274135876043,3.1923076923076925
2022-03-01 10:00:00,10,24,0,7,17,0,0,7,6,0,6,0,20.8,182.5,4.0,11.85,60.0,0.5808823529411765,229.192,3.919444444444444,0.6,0.590717299578059,3.2916666666666665
2022-03-01 11:00:00,11,20,0,8,12,0,0,5,6,0,6,0,21.8,242.5,4.0,11.85,50.0,0.5,226.252,3.1345991561181434,0.5,0.4219409282700421,3.4
2022-03-01 12:00:00,12,30,1,8,21,0,0,14,11,1,12,1,22.8,95.0,4.0,11.85,75.0,0.8928571428571429,334.6103068017366,6.438115330520393,0.75,1.181434599156118,3.333333333333333
2022-03-01 13:00:00,13,24,1,2,21,0,0,3,9,1,10,1,23.8,86.0,4.0,11.85,60.0,0.6333333333333333,300.5803068017366,2.70168776371308,0.6,0.2531645569620253,3.1666666666666665
2022-03-01 14:00:00,14,37,3,3,31,0,0,14,15,3,18,3,24.8,114.5,4.0,11.85,92.5,1.3636363636363635,443.0419204052098,6.831679781046868,0.925,1.181434599156118,3.2432432432432434
2022-03-01 15:00:00,15,33,2,5,26,0,0,7,16,2,18,2,25.8,135.5,4.0,11.85,82.5,1.2272727272727273,439.23361360347326,4.633256616800921,0.825,0.590717299578059,3.272727272727273
