ts,hour,census,l1,l2,l3,l4,l5,arrivals,waitBed,waitICU,D_board,vent,maxLOS_h,awt_curr_min,Na,cap_sum,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR
2022-01-01 00:00:00,0,15,1,1,12,1,0,8,4,1,5,1,8.083333333333334,60.0,3.0,7.88,37.5,0.4476190476190476,125.6333068017366,4.356049069373943,0.375,1.015228426395939,3.1333333333333333
2022-01-01 01:00:00,1,14,1,2,10,1,0,3,6,1,7,1,9.083333333333334,97.0,3.0,7.88,35.0,0.4545454545454545,155.9283068017366,2.3487128353879623,0.35,0.3807106598984772,3.2142857142857144
2022-01-01 02:00:00,2,13,0,2,8,3,0,2,6,0,6,0,10.083333333333334,166.0,3.0,7.88,32.5,0.3725490196078431,145.155,1.691897696212417,0.325,0.2538071065989847,2.923076923076923
2022-01-01 03:00:00,3,13,1,1,10,1,0,6,6,1,7,1,11.083333333333334,212.0,3.0,7.88,32.5,0.4141414141414141,165.06330680173662,3.4264057008980866,0.325,0.7614213197969544,3.1538461538461537
2022-01-01 04:00:00,4,16,1,1,13,1,0,5,7,1,8,1,12.083333333333334,251.5,3.0,7.88,40.0,0.5208333333333334,190.53830680173664,3.232868020304569,0.4,0.6345177664974619,3.125
2022-01-01 05:00:00,5,15,0,1,13,1,0,1,7,0,7,0,13.083333333333334,332.0,3.0,7.88,37.5,0.4545454545454545,179.765,1.5057106598984773,0.375,0.1269035532994923,3.0
2022-01-01 06:00:00,6,16,0,1,14,1,0,3,9,0,9,0,14.083333333333334,351.0,3.0,7.88,40.0,0.5161290322580645,214.35,2.342131979695432,0.4,0.3807106598984772,3.0
2022-01-01 07:00:00,7,18,0,1,16,1,0,2,10,0,10,0,15.083333333333334,354.5,3.0,7.88,45.0,0.6,237.68,2.1114213197969542,0.45,0.2538071065989847,3.0
2022-01-01 08:00:00,8,26,0,3,21,2,0,11,12,2,14,2,16.083333333333332,230.5,3.0,6.13,65.0,1.0128205128205128,315.81661360347323,7.427377964612875,0.65,1.7944535073409462,3.0384615384615383
2022-01-01 09:00:00,9,21,0,3,16,0,2,6,8,2,10,2,17.083333333333332,151.5,3.0,6.13,52.5,0.6888888888888889,257.1316136034732,4.439769284549056,0.525,0.9787928221859706,2.952380952380953
2022-01-01 10:00:00,10,19,0,5,12,0,2,20,4,1,5,1,10.683333333333334,154.0,4.0,9.83,47.5,0.4142857142857143,148.8773068017366,7.660847566525675,0.475,2.034587995930824,3.0526315789473686
2022-01-01 11:00:00,11,18,0,4,14,0,0,15,3,0,3,0,11.683333333333334,214.0,4.0,9.83,45.0,0.3918918918918919,124.704,6.366920990166157,0.45,1.525940996948118,3.2222222222222223
2022-01-01 12:00:00,12,20,0,4,15,1,0,7,4,0,4,0,12.683333333333334,93.5,4.0,9.83,50.0,0.4375,148.034,3.818133265513733,0.5,0.7121057985757884,3.15
2022-01-01 13:00:00,13,18,0,3,15,0,0,7,4,0,4,0,13.683333333333334,153.5,4.0,9.83,45.0,0.3958333333333333,149.384,3.680001695489996,0.45,0.7121057985757884,3.1666666666666665
2022-01-01 14:00:00,14,25,1,2,21,0,1,13,4,0,4,0,14.683333333333334,104.5,4.0,9.83,62.5,0.5347222222222222,170.039,5.99824516785351,0.625,1.3224821973550356,3.08
2022-01-01 15:00:00,15,17,0,2,14,0,1,16,4,0,4,0,7.566666666666666,89.5,4.0,9.83,42.5,0.3541666666666667,112.741,6.158011190233978,0.425,1.6276703967446593,3.0
2022-01-01 16:00:00,16,12,0,1,10,0,1,4,4,0,4,0,8.566666666666666,113.0,4.0,9.83,30.0,0.2430555555555555,107.656,2.061842997626314,0.3,0.4069175991861648,2.9166666666666665
2022-01-01 17:00:00,17,16,0,3,12,1,0,10,3,1,4,1,9.566666666666666,65.5,4.0,9.83,40.0,0.3472222222222222,122.7443068017366,4.429043743641913,0.4,1.017293997965412,3.125
2022-01-01 18:00:00,18,14,0,4,10,0,0,4,3,1,4,1,6.966666666666667,92.0,4.0,9.83,35.0,0.3194444444444444,103.79030680173662,2.4870149687545413,0.35,0.4069175991861648,3.2857142857142856
2022-01-01 19:00:00,19,14,0,4,10,0,0,6,4,1,5,1,7.966666666666667,58.0,4.0,9.83,35.0,0.3285714285714285,122.8303068017366,3.155522453131812,0.35,0.6103763987792472,3.2857142857142856
2022-01-01 20:00:00,20,17,2,5,10,0,0,10,7,2,9,2,3.8333333333333335,50.0,4.0,10.5,42.5,0.4838709677419355,160.42161360347325,4.861344537815126,0.425,0.9523809523809524,3.5294117647058822
2022-01-01 21:00:00,21,18,2,3,12,1,0,8,6,1,7,1,4.833333333333333,90.0,4.0,10.5,45.0,0.4545454545454545,140.5383068017366,4.03968253968254,0.45,0.7619047619047619,3.333333333333333
2022-01-01 22:00:00,22,20,1,3,14,2,0,10,6,2,8,2,5.166666666666667,127.0,3.0,6.8,50.0,0.65625,160.9766136034732,6.207352941176471,0.5,1.4705882352941178,3.15
2022-01-01 23:00:00,23,19,1,3,12,3,0,6,5,2,7,2,6.166666666666667,66.0,3.0,6.8,47.5,0.5959595959595959,151.07161360347322,4.214938080495356,0.475,0.8823529411764706,3.1052631578947367
2022-01-02 00:00:00,0,20,1,2,16,1,0,10,7,2,9,2,4.2,107.0,3.0,6.8,50.0,0.6774193548387096,168.92461360347323,6.207352941176471,0.5,1.4705882352941178,3.15
2022-01-02 01:00:00,1,23,1,2,17,3,0,9,8,1,9,1,5.2,159.0,3.0,6.8,57.49999999999999,0.7526881720430108,180.13130680173663,5.778132992327365,0.575,1.3235294117647058,3.0434782608695654
2022-01-02 02:00:00,2,23,0,2,20,1,0,5,9,0,9,0,6.2,219.0,3.0,6.8,57.49999999999999,0.7526881720430108,184.903,3.987851662404093,0.575,0.7352941176470589,3.0434782608695654
2022-01-02 03:00:00,3,20,0,3,16,1,0,3,9,1,10,1,7.2,244.5,3.0,6.8,50.0,0.6888888888888889,198.37630680173663,2.9176470588235293,0.5,0.4411764705882353,3.1
2022-01-02 04:00:00,4,20,0,3,16,1,0,3,10,1,11,1,8.2,270.0,3.0,6.8,50.0,0.7126436781609196,217.4163068017366,2.9176470588235293,0.5,0.4411764705882353,3.1
2022-01-02 05:00:00,5,19,0,4,14,1,0,1,11,1,12,1,9.2,328.0,3.0,6.8,47.5,0.7142857142857143,234.31130680173663,1.9643962848297212,0.475,0.1470588235294117,3.1578947368421053
2022-01-02 06:00:00,6,20,1,3,14,2,0,3,12,0,12,0,10.2,388.0,3.0,6.8,50.0,0.75,241.228,2.964705882352941,0.5,0.4411764705882353,3.15
2022-01-02 07:00:00,7,17,1,3,11,1,1,2,13,0,13,0,11.2,446.0,3.0,6.8,42.5,0.654320987654321,253.83300000000003,2.241955017301038,0.425,0.2941176470588235,3.117647058823529
2022-01-02 08:00:00,8,18,1,3,12,1,1,3,12,1,13,1,12.2,506.0,3.0,6.66,45.0,0.691358024691358,262.48630680173665,2.8014014014014017,0.45,0.4504504504504504,3.111111111111111
2022-01-02 09:00:00,9,13,0,1,9,1,2,6,4,1,5,1,13.2,459.0,3.0,6.66,32.5,0.3333333333333333,150.20130680173662,3.300502425502426,0.325,0.9009009009009008,2.6923076923076925
2022-01-02 10:00:00,10,14,0,1,8,2,3,15,4,0,4,0,14.2,44.0,4.0,9.91,35.0,0.2430555555555555,143.718,4.659056508577195,0.35,1.513622603430878,2.5
2022-01-02 11:00:00,11,16,1,3,10,1,1,13,6,1,7,1,15.2,42.0,4.0,9.91,40.0,0.3787878787878788,194.7163068017366,5.349394550958627,0.4,1.3118062563067607,3.125
2022-01-02 12:00:00,12,20,1,4,13,2,0,9,4,1,5,1,16.2,89.0,4.0,9.91,50.0,0.4571428571428571,182.13630680173665,4.5061553985872855,0.5,0.9081735620585268,3.2
2022-01-02 13:00:00,13,23,2,3,18,0,0,12,6,2,8,2,2.7,83.0,4.0,9.91,57.49999999999999,0.59375,153.49961360347322,5.90122844733032,0.575,1.2108980827447022,3.3043478260869565
2022-01-02 14:00:00,14,25,2,3,20,0,0,7,6,2,8,2,3.7,143.0,4.0,9.91,62.5,0.640625,163.42961360347323,4.366851664984863,0.625,0.7063572149344097,3.28
2022-01-02 15:00:00,15,27,0,4,22,0,1,11,5,1,6,1,4.7,143.0,4.0,9.91,67.5,0.6102941176470589,145.69130680173663,5.487191202302201,0.675,1.1099899091826435,3.074074074074074
2022-01-02 16:00:00,16,27,0,3,22,2,0,11,6,0,6,0,5.4,82.0,4.0,9.91,67.5,0.6029411764705882,148.771,5.421080464925066,0.675,1.1099899091826435,3.037037037037037
2022-01-02 17:00:00,17,19,0,2,14,3,0,6,6,0,6,0,6.116666666666666,142.0,4.0,9.91,47.5,0.4117647058823529,135.653,3.184481385097456,0.475,0.6054490413723511,2.9473684210526314
2022-01-02 18:00:00,18,16,0,2,12,2,0,3,5,0,5,0,7.116666666666666,124.0,4.0,9.91,40.0,0.3428571428571428,121.458,2.1081735620585267,0.4,0.3027245206861755,3.0
